Date,PracticeCode,HB,HSCP,Sex,SexQF,AllAges,AllAgesQF,Ages0to4,Ages0To4QF,Ages5to14,Ages5To14QF,Ages15to24,Ages15To24QF,Ages25to44,Ages25To44QF,Ages45to64,Ages45To64QF,Ages65to74,Ages65To74QF,Ages75to84,Ages75To84QF,Ages85plus,Ages85PlusQF
20241001,18273,S08000017,S37000006,All,d,6996,,234,,677,,808,,1688,,2017,,812,,547,,213,
20241001,18288,S08000017,S37000006,Male,,1961,,105,,207,,234,,475,,602,,208,,102,,28,
20241001,18288,S08000017,S37000006,Female,,1904,,88,,192,,218,,473,,580,,195,,111,,47,
20241001,18288,S08000017,S37000006,All,d,3865,,193,,399,,452,,948,,1182,,403,,213,,75,
20241001,18305,S08000017,S37000006,Male,,4584,,222,,459,,467,,1176,,1252,,537,,353,,118,
20241001,18305,S08000017,S37000006,Female,,4697,,193,,411,,445,,1137,,1329,,569,,432,,181,
20241001,18305,S08000017,S37000006,All,d,9281,,415,,870,,912,,2313,,2581,,1106,,785,,299,
20241001,18310,S08000017,S37000006,Male,,6732,,302,,708,,727,,1764,,1806,,750,,520,,155,
20241001,18310,S08000017,S37000006,Female,,7115,,274,,784,,682,,1812,,1879,,832,,616,,236,
20241001,18310,S08000017,S37000006,All,d,13847,,576,,1492,,1409,,3576,,3685,,1582,,1136,,391,
20241001,18339,S08000017,S37000006,Male,,1873,,66,,184,,185,,340,,588,,293,,168,,49,
20241001,18339,S08000017,S37000006,Female,,1997,,83,,188,,169,,389,,574,,281,,230,,83,
20241001,18339,S08000017,S37000006,All,d,3870,,149,,372,,354,,729,,1162,,574,,398,,132,
20241001,18343,S08000017,S37000006,Male,,1916,,51,,184,,154,,425,,556,,304,,199,,43,
20241001,18343,S08000017,S37000006,Female,,1955,,44,,172,,154,,355,,619,,320,,220,,71,
20241001,18343,S08000017,S37000006,All,d,3871,,95,,356,,308,,780,,1175,,624,,419,,114,
20241001,18377,S08000017,S37000006,Male,,2929,,98,,283,,277,,566,,824,,457,,328,,96,
20241001,18377,S08000017,S37000006,Female,,3027,,95,,250,,231,,580,,902,,471,,363,,135,
20241001,18377,S08000017,S37000006,All,d,5956,,193,,533,,508,,1146,,1726,,928,,691,,231,
20241001,18409,S08000017,S37000006,Male,,3335,,136,,337,,310,,777,,937,,460,,293,,85,
20241001,18409,S08000017,S37000006,Female,,3347,,136,,316,,307,,763,,920,,461,,316,,128,
20241001,18409,S08000017,S37000006,All,d,6682,,272,,653,,617,,1540,,1857,,921,,609,,213,
20241001,18413,S08000017,S37000006,Male,,3685,,144,,374,,397,,873,,1017,,486,,302,,92,
20241001,18413,S08000017,S37000006,Female,,3717,,129,,358,,403,,815,,1054,,478,,356,,124,
20241001,18413,S08000017,S37000006,All,d,7402,,273,,732,,800,,1688,,2071,,964,,658,,216,
20241001,18428,S08000017,S37000006,Male,,2442,,94,,300,,237,,538,,705,,308,,199,,61,
20241001,18428,S08000017,S37000006,Female,,2453,,108,,222,,214,,558,,692,,308,,255,,96,
20241001,18428,S08000017,S37000006,All,d,4895,,202,,522,,451,,1096,,1397,,616,,454,,157,
20241001,18432,S08000017,S37000006,Male,,1109,,36,,94,,108,,212,,322,,172,,128,,37,
20241001,18432,S08000017,S37000006,Female,,1070,,30,,88,,97,,202,,337,,159,,107,,50,
20241001,18432,S08000017,S37000006,All,d,2179,,66,,182,,205,,414,,659,,331,,235,,87,
20241001,18447,S08000017,S37000006,Male,,1405,,33,,97,,131,,263,,462,,198,,187,,34,
20241001,18447,S08000017,S37000006,Female,,1419,,41,,109,,99,,249,,447,,239,,183,,52,
20241001,18447,S08000017,S37000006,All,d,2824,,74,,206,,230,,512,,909,,437,,370,,86,
20241001,18451,S08000017,S37000006,Male,,1513,,60,,120,,158,,289,,448,,233,,155,,50,
20241001,18451,S08000017,S37000006,Female,,1511,,50,,116,,149,,297,,477,,194,,174,,54,
20241001,18451,S08000017,S37000006,All,d,3024,,110,,236,,307,,586,,925,,427,,329,,104,
20241001,18560,S08000017,S37000006,Male,,5764,,222,,552,,590,,1472,,1643,,724,,435,,126,
20241001,18560,S08000017,S37000006,Female,,6068,,235,,546,,605,,1583,,1609,,763,,536,,191,
20241001,18560,S08000017,S37000006,All,d,11832,,457,,1098,,1195,,3055,,3252,,1487,,971,,317,
20241001,18574,S08000017,S37000006,Male,,1230,,57,,129,,104,,224,,335,,225,,124,,32,
20241001,18574,S08000017,S37000006,Female,,1335,,45,,128,,125,,275,,397,,206,,127,,32,
20241001,18574,S08000017,S37000006,All,d,2565,,102,,257,,229,,499,,732,,431,,251,,64,
20241001,18589,S08000017,S37000006,Male,,1110,,46,,93,,108,,221,,326,,182,,110,,24,
20241001,18589,S08000017,S37000006,Female,,1100,,54,,109,,114,,211,,333,,144,,107,,28,
20241001,18589,S08000017,S37000006,All,d,2210,,100,,202,,222,,432,,659,,326,,217,,52,
20241001,18593,S08000017,S37000006,Male,,2166,,92,,235,,228,,464,,563,,299,,224,,61,
20241001,18593,S08000017,S37000006,Female,,2286,,72,,223,,223,,473,,636,,311,,242,,106,
20241001,18593,S08000017,S37000006,All,d,4452,,164,,458,,451,,937,,1199,,610,,466,,167,
20241001,18611,S08000017,S37000006,Male,,1618,,46,,129,,143,,320,,454,,288,,188,,50,
20241001,18611,S08000017,S37000006,Female,,1597,,54,,149,,106,,271,,480,,287,,191,,59,
20241001,18611,S08000017,S37000006,All,d,3215,,100,,278,,249,,591,,934,,575,,379,,109,
20241001,18625,S08000017,S37000006,Male,,2215,,69,,223,,209,,445,,608,,336,,270,,55,
20241001,18625,S08000017,S37000006,Female,,2259,,77,,199,,178,,453,,619,,367,,278,,88,
20241001,18625,S08000017,S37000006,All,d,4474,,146,,422,,387,,898,,1227,,703,,548,,143,
20241001,18630,S08000017,S37000006,Male,,2257,,105,,264,,252,,511,,593,,279,,209,,44,
20241001,18630,S08000017,S37000006,Female,,2277,,117,,213,,255,,515,,593,,311,,202,,71,
20241001,18630,S08000017,S37000006,All,d,4534,,222,,477,,507,,1026,,1186,,590,,411,,115,
20241001,18644,S08000017,S37000006,Male,,2222,,83,,253,,255,,561,,597,,243,,166,,64,
20241001,18644,S08000017,S37000006,Female,,2269,,83,,244,,226,,539,,602,,272,,208,,95,
20241001,18644,S08000017,S37000006,All,d,4491,,166,,497,,481,,1100,,1199,,515,,374,,159,
20241001,18659,S08000017,S37000006,Male,,2570,,74,,217,,250,,488,,773,,414,,271,,83,
20241001,18659,S08000017,S37000006,Female,,2537,,62,,196,,217,,433,,823,,425,,280,,101,
20241001,18659,S08000017,S37000006,All,d,5107,,136,,413,,467,,921,,1596,,839,,551,,184,
20241001,20004,S08000029,S37000032,Male,,3084,,86,,307,,290,,701,,882,,417,,318,,83,
20241001,20004,S08000029,S37000032,Female,,3213,,89,,252,,259,,680,,934,,488,,351,,160,
20241001,20004,S08000029,S37000032,All,d,6297,,175,,559,,549,,1381,,1816,,905,,669,,243,
20241001,20057,S08000029,S37000032,Male,,2751,,91,,258,,272,,561,,809,,405,,280,,75,
20241001,20057,S08000029,S37000032,Female,,2913,,101,,245,,242,,592,,858,,436,,311,,128,
20241001,20057,S08000029,S37000032,All,d,5664,,192,,503,,514,,1153,,1667,,841,,591,,203,
20241001,20108,S08000029,S37000032,Male,,4390,,230,,527,,450,,1068,,1235,,508,,302,,70,
20241001,20108,S08000029,S37000032,Female,,4525,,202,,476,,452,,1110,,1284,,571,,326,,104,
20241001,20108,S08000029,S37000032,All,d,8915,,432,,1003,,902,,2178,,2519,,1079,,628,,174,
20241001,20151,S08000029,S37000032,Male,,2679,,103,,310,,310,,624,,805,,284,,187,,56,
20241001,20151,S08000029,S37000032,Female,,2827,,91,,311,,293,,630,,851,,343,,227,,81,
20241001,20151,S08000029,S37000032,All,d,5506,,194,,621,,603,,1254,,1656,,627,,414,,137,
20241001,20184,S08000029,S37000032,Male,,964,,39,,106,,79,,223,,282,,136,,81,,18,
20241001,20184,S08000029,S37000032,Female,,964,,47,,90,,78,,236,,256,,151,,75,,31,
20241001,20184,S08000029,S37000032,All,d,1928,,86,,196,,157,,459,,538,,287,,156,,49,
20241001,20254,S08000029,S37000032,Male,,1443,,64,,153,,161,,353,,385,,181,,118,,28,
20241001,20254,S08000029,S37000032,Female,,1493,,63,,165,,144,,381,,398,,171,,119,,52,
20241001,20254,S08000029,S37000032,All,d,2936,,127,,318,,305,,734,,783,,352,,237,,80,
20241001,20305,S08000029,S37000032,Male,,5760,,242,,708,,626,,1551,,1605,,600,,349,,79,
20241001,20305,S08000029,S37000032,Female,,5846,,249,,627,,616,,1577,,1562,,605,,456,,154,
20241001,20305,S08000029,S37000032,All,d,11606,,491,,1335,,1242,,3128,,3167,,1205,,805,,233,
20241001,20358,S08000029,S37000032,Male,,2074,,93,,216,,223,,511,,607,,226,,168,,30,
20241001,20358,S08000029,S37000032,Female,,2122,,78,,221,,219,,538,,611,,219,,176,,60,
20241001,20358,S08000029,S37000032,All,d,4196,,171,,437,,442,,1049,,1218,,445,,344,,90,
20241001,20409,S08000029,S37000032,Male,,3539,,117,,326,,356,,780,,1002,,483,,361,,114,
20241001,20409,S08000029,S37000032,Female,,3732,,103,,320,,357,,753,,1061,,521,,432,,185,
20241001,20409,S08000029,S37000032,All,d,7271,,220,,646,,713,,1533,,2063,,1004,,793,,299,
20241001,20413,S08000029,S37000032,Male,,3992,,139,,412,,462,,942,,1163,,477,,301,,96,
20241001,20413,S08000029,S37000032,Female,,4084,,139,,383,,375,,933,,1244,,492,,363,,155,
20241001,20413,S08000029,S37000032,All,d,8076,,278,,795,,837,,1875,,2407,,969,,664,,251,
20241001,20451,S08000029,S37000032,Male,,5609,,271,,630,,576,,1557,,1545,,506,,412,,112,
20241001,20451,S08000029,S37000032,Female,,5807,,255,,607,,542,,1595,,1489,,630,,509,,180,
20241001,20451,S08000029,S37000032,All,d,11416,,526,,1237,,1118,,3152,,3034,,1136,,921,,292,
20241001,20466,S08000029,S37000032,Male,,6140,,256,,611,,681,,1581,,1805,,614,,477,,115,
20241001,20466,S08000029,S37000032,Female,,6173,,240,,590,,657,,1499,,1768,,657,,578,,184,
20241001,20466,S08000029,S37000032,All,d,12313,,496,,1201,,1338,,3080,,3573,,1271,,1055,,299,
20241001,20471,S08000029,S37000032,Male,,4275,,172,,460,,447,,1167,,1204,,494,,259,,72,
20241001,20471,S08000029,S37000032,Female,,4353,,174,,460,,408,,1155,,1180,,543,,338,,95,
20241001,20471,S08000029,S37000032,All,d,8628,,346,,920,,855,,2322,,2384,,1037,,597,,167,
20241001,20485,S08000029,S37000032,Male,,4804,,199,,510,,517,,1360,,1391,,496,,266,,65,
20241001,20485,S08000029,S37000032,Female,,4770,,171,,446,,530,,1351,,1324,,529,,308,,111,
20241001,20485,S08000029,S37000032,All,d,9574,,370,,956,,1047,,2711,,2715,,1025,,574,,176,
20241001,20490,S08000029,S37000032,Male,,5347,,212,,550,,570,,1512,,1540,,548,,348,,67,
20241001,20490,S08000029,S37000032,Female,,5603,,241,,584,,499,,1499,,1591,,644,,422,,123,
20241001,20490,S08000029,S37000032,All,d,10950,,453,,1134,,1069,,3011,,3131,,1192,,770,,190,
20241001,20502,S08000029,S37000032,Male,,4380,,221,,907,,589,,1210,,1138,,213,,84,,18,
20241001,20502,S08000029,S37000032,Female,,4472,,202,,850,,529,,1465,,1034,,234,,132,,26,
20241001,20502,S08000029,S37000032,All,d,8852,,423,,1757,,1118,,2675,,2172,,447,,216,,44,
20241001,20606,S08000029,S37000032,Male,,5141,,265,,638,,596,,1335,,1400,,497,,302,,108,
20241001,20606,S08000029,S37000032,Female,,5384,,204,,651,,604,,1394,,1418,,554,,386,,173,
20241001,20606,S08000029,S37000032,All,d,10525,,469,,1289,,1200,,2729,,2818,,1051,,688,,281,
20241001,20611,S08000029,S37000032,Male,,4330,,181,,507,,557,,1117,,1128,,530,,261,,49,
20241001,20611,S08000029,S37000032,Female,,4447,,164,,470,,449,,1142,,1171,,628,,317,,106,
20241001,20611,S08000029,S37000032,All,d,8777,,345,,977,,1006,,2259,,2299,,1158,,578,,155,
20241001,20630,S08000029,S37000032,Male,,3070,,135,,401,,380,,872,,771,,274,,192,,45,
20241001,20630,S08000029,S37000032,Female,,3105,,143,,385,,320,,859,,813,,264,,256,,65,
20241001,20630,S08000029,S37000032,All,d,6175,,278,,786,,700,,1731,,1584,,538,,448,,110,
20241001,20659,S08000029,S37000032,Male,,4590,,165,,567,,525,,1230,,1267,,472,,272,,92,
20241001,20659,S08000029,S37000032,Female,,4623,,177,,483,,465,,1216,,1260,,516,,354,,152,
20241001,20659,S08000029,S37000032,All,d,9213,,342,,1050,,990,,2446,,2527,,988,,626,,244,
20241001,20663,S08000029,S37000032,Male,,4292,,161,,484,,499,,1073,,1152,,545,,316,,62,
20241001,20663,S08000029,S37000032,Female,,4439,,158,,418,,456,,1098,,1229,,595,,369,,116,
20241001,20663,S08000029,S37000032,All,d,8731,,319,,902,,955,,2171,,2381,,1140,,685,,178,
20241001,20729,S08000029,S37000032,Male,,1906,,78,,194,,195,,451,,588,,215,,155,,30,
20241001,20729,S08000029,S37000032,Female,,2048,,75,,204,,217,,442,,623,,245,,185,,57,
20241001,20729,S08000029,S37000032,All,d,3954,,153,,398,,412,,893,,1211,,460,,340,,87,
20241001,20752,S08000029,S37000032,Male,,9323,,325,,892,,1020,,2230,,2815,,1029,,790,,222,
20241001,20752,S08000029,S37000032,Female,,9432,,305,,907,,885,,2208,,2690,,1179,,940,,318,
20241001,20752,S08000029,S37000032,All,d,18755,,630,,1799,,1905,,4438,,5505,,2208,,1730,,540,
20241001,20803,S08000029,S37000032,Male,,3671,,167,,422,,425,,927,,1014,,404,,261,,51,
20241001,20803,S08000029,S37000032,Female,,3686,,141,,383,,430,,943,,993,,417,,288,,91,
20241001,20803,S08000029,S37000032,All,d,7357,,308,,805,,855,,1870,,2007,,821,,549,,142,
20241001,20856,S08000029,S37000032,Male,,2083,,95,,249,,204,,540,,573,,258,,122,,42,
20241001,20856,S08000029,S37000032,Female,,2208,,98,,239,,245,,548,,569,,261,,170,,78,
20241001,20856,S08000029,S37000032,All,d,4291,,193,,488,,449,,1088,,1142,,519,,292,,120,
20241001,20907,S08000029,S37000032,Male,,1594,,52,,159,,142,,317,,487,,224,,176,,37,
20241001,20907,S08000029,S37000032,Female,,1667,,56,,130,,160,,313,,517,,242,,187,,62,
20241001,20907,S08000029,S37000032,All,d,3261,,108,,289,,302,,630,,1004,,466,,363,,99,
20241001,20964,S08000029,S37000032,Male,,3355,,136,,408,,386,,889,,913,,351,,228,,44,
20241001,20964,S08000029,S37000032,Female,,3528,,129,,389,,413,,848,,962,,390,,288,,109,
20241001,20964,S08000029,S37000032,All,d,6883,,265,,797,,799,,1737,,1875,,741,,516,,153,
20241001,20979,S08000029,S37000032,Male,,4723,,241,,598,,541,,1274,,1236,,457,,281,,95,
20241001,20979,S08000029,S37000032,Female,,4873,,208,,522,,472,,1351,,1213,,544,,393,,170,
20241001,20979,S08000029,S37000032,All,d,9596,,449,,1120,,1013,,2625,,2449,,1001,,674,,265,
20241001,20983,S08000029,S37000032,Male,,3764,,192,,374,,396,,984,,1054,,445,,246,,73,
20241001,20983,S08000029,S37000032,Female,,3847,,153,,411,,394,,981,,1012,,463,,296,,137,
20241001,20983,S08000029,S37000032,All,d,7611,,345,,785,,790,,1965,,2066,,908,,542,,210,
20241001,20998,S08000029,S37000032,Male,,8566,,322,,915,,977,,2300,,2424,,910,,595,,123,
20241001,20998,S08000029,S37000032,Female,,8645,,351,,850,,874,,2185,,2318,,1022,,730,,315,
20241001,20998,S08000029,S37000032,All,d,17211,,673,,1765,,1851,,4485,,4742,,1932,,1325,,438,
20241001,21007,S08000029,S37000032,Male,,4057,,199,,553,,408,,1181,,981,,418,,256,,61,
20241001,21007,S08000029,S37000032,Female,,3993,,210,,441,,381,,1195,,936,,403,,302,,125,
20241001,21007,S08000029,S37000032,All,d,8050,,409,,994,,789,,2376,,1917,,821,,558,,186,
20241001,21011,S08000029,S37000032,Male,,3304,,159,,407,,347,,971,,833,,317,,202,,68,
20241001,21011,S08000029,S37000032,Female,,3388,,158,,380,,357,,937,,874,,358,,241,,83,
20241001,21011,S08000029,S37000032,All,d,6692,,317,,787,,704,,1908,,1707,,675,,443,,151,
20241001,21101,S08000029,S37000032,Male,,2297,,91,,212,,198,,491,,703,,316,,229,,57,
20241001,21101,S08000029,S37000032,Female,,2361,,64,,224,,211,,464,,762,,334,,227,,75,
20241001,21101,S08000029,S37000032,All,d,4658,,155,,436,,409,,955,,1465,,650,,456,,132,
20241001,21153,S08000029,S37000032,Male,,3235,,146,,390,,286,,814,,903,,385,,258,,53,
20241001,21153,S08000029,S37000032,Female,,3334,,138,,380,,321,,819,,900,,400,,268,,108,
20241001,21153,S08000029,S37000032,All,d,6569,,284,,770,,607,,1633,,1803,,785,,526,,161,
20241001,21204,S08000029,S37000032,Male,,2363,,114,,285,,240,,539,,673,,286,,181,,45,
20241001,21204,S08000029,S37000032,Female,,2681,,106,,271,,291,,642,,779,,327,,220,,45,
20241001,21204,S08000029,S37000032,All,d,5044,,220,,556,,531,,1181,,1452,,613,,401,,90,
20241001,21261,S08000029,S37000032,Male,,6166,,255,,602,,642,,1515,,1706,,797,,500,,149,
20241001,21261,S08000029,S37000032,Female,,6615,,219,,604,,602,,1515,,1846,,893,,649,,287,
20241001,21261,S08000029,S37000032,All,d,12781,,474,,1206,,1244,,3030,,3552,,1690,,1149,,436,
20241001,21308,S08000029,S37000032,Male,,1343,,33,,152,,129,,283,,419,,182,,120,,25,
20241001,21308,S08000029,S37000032,Female,,1417,,46,,127,,131,,315,,441,,163,,147,,47,
20241001,21308,S08000029,S37000032,All,d,2760,,79,,279,,260,,598,,860,,345,,267,,72,
20241001,21384,S08000029,S37000032,Male,,2571,,127,,323,,256,,648,,716,,289,,165,,47,
20241001,21384,S08000029,S37000032,Female,,2573,,107,,278,,257,,657,,731,,285,,202,,56,
20241001,21384,S08000029,S37000032,All,d,5144,,234,,601,,513,,1305,,1447,,574,,367,,103,
20241001,21421,S08000029,S37000032,Male,,2374,,153,,336,,281,,611,,627,,214,,131,,21,
20241001,21421,S08000029,S37000032,Female,,2431,,112,,309,,291,,680,,620,,215,,155,,49,
20241001,21421,S08000029,S37000032,All,d,4805,,265,,645,,572,,1291,,1247,,429,,286,,70,
20241001,21440,S08000029,S37000032,Male,,1121,,41,,142,,130,,274,,319,,133,,63,,19,
20241001,21440,S08000029,S37000032,Female,,1106,,42,,106,,118,,283,,331,,139,,65,,22,
20241001,21440,S08000029,S37000032,All,d,2227,,83,,248,,248,,557,,650,,272,,128,,41,
20241001,21454,S08000029,S37000032,Male,,2985,,133,,307,,309,,638,,900,,369,,254,,75,
20241001,21454,S08000029,S37000032,Female,,3073,,110,,294,,311,,661,,905,,385,,302,,105,
20241001,21454,S08000029,S37000032,All,d,6058,,243,,601,,620,,1299,,1805,,754,,556,,180,
20241001,21469,S08000029,S37000032,Male,,1639,,96,,217,,198,,429,,405,,183,,95,,16,
20241001,21469,S08000029,S37000032,Female,,1762,,73,,211,,192,,464,,481,,192,,114,,35,
20241001,21469,S08000029,S37000032,All,d,3401,,169,,428,,390,,893,,886,,375,,209,,51,
20241001,21505,S08000029,S37000032,Male,,1264,,51,,154,,150,,294,,338,,151,,114,,12,
20241001,21505,S08000029,S37000032,Female,,1306,,56,,155,,145,,315,,369,,151,,99,,16,
20241001,21505,S08000029,S37000032,All,d,2570,,107,,309,,295,,609,,707,,302,,213,,28,
20241001,21524,S08000029,S37000032,Male,,5419,,249,,620,,588,,1413,,1472,,642,,341,,94,
20241001,21524,S08000029,S37000032,Female,,5411,,230,,571,,585,,1393,,1471,,636,,374,,151,
20241001,21524,S08000029,S37000032,All,d,10830,,479,,1191,,1173,,2806,,2943,,1278,,715,,245,
20241001,21558,S08000029,S37000032,Male,,1998,,79,,196,,208,,429,,614,,221,,190,,61,
20241001,21558,S08000029,S37000032,Female,,2093,,63,,207,,197,,426,,642,,282,,198,,78,
20241001,21558,S08000029,S37000032,All,d,4091,,142,,403,,405,,855,,1256,,503,,388,,139,
20241001,21609,S08000029,S37000032,Male,,4494,,166,,459,,462,,976,,1287,,624,,396,,124,
20241001,21609,S08000029,S37000032,Female,,4750,,142,,454,,447,,1016,,1349,,675,,477,,190,
20241001,21609,S08000029,S37000032,All,d,9244,,308,,913,,909,,1992,,2636,,1299,,873,,314,
20241001,21613,S08000029,S37000032,Male,,4495,,202,,508,,521,,1060,,1305,,501,,320,,78,
20241001,21613,S08000029,S37000032,Female,,4515,,199,,510,,437,,1125,,1236,,553,,355,,100,
20241001,21613,S08000029,S37000032,All,d,9010,,401,,1018,,958,,2185,,2541,,1054,,675,,178,
20241001,21736,S08000029,S37000032,Male,,2548,,65,,252,,227,,506,,726,,401,,295,,76,
20241001,21736,S08000029,S37000032,Female,,2739,,89,,237,,221,,508,,810,,408,,334,,132,
20241001,21736,S08000029,S37000032,All,d,5287,,154,,489,,448,,1014,,1536,,809,,629,,208,
20241001,21755,S08000029,S37000032,Male,,4880,,222,,598,,608,,1281,,1410,,457,,259,,45,
20241001,21755,S08000029,S37000032,Female,,5068,,253,,511,,558,,1409,,1404,,493,,353,,87,
20241001,21755,S08000029,S37000032,All,d,9948,,475,,1109,,1166,,2690,,2814,,950,,612,,132,
20241001,21760,S08000029,S37000032,Male,,2984,,109,,370,,330,,868,,807,,306,,160,,34,
20241001,21760,S08000029,S37000032,Female,,2899,,114,,295,,297,,784,,817,,378,,173,,41,
20241001,21760,S08000029,S37000032,All,d,5883,,223,,665,,627,,1652,,1624,,684,,333,,75,
20241001,21825,S08000029,S37000032,Male,,4809,,77,,254,,1257,,1928,,714,,298,,211,,70,
20241001,21825,S08000029,S37000032,Female,,4774,,83,,241,,2171,,966,,603,,347,,243,,120,
20241001,21825,S08000029,S37000032,All,d,9583,,160,,495,,3428,,2894,,1317,,645,,454,,190,
20241001,21830,S08000029,S37000032,Male,,6901,,134,,406,,2336,,1571,,1185,,640,,472,,157,
20241001,21830,S08000029,S37000032,Female,,8466,,113,,407,,3776,,1376,,1276,,705,,553,,260,
20241001,21830,S08000029,S37000032,All,d,15367,,247,,813,,6112,,2947,,2461,,1345,,1025,,417,
20241001,25027,S08000019,S37000005,Male,,5174,,233,,635,,635,,1316,,1463,,531,,285,,76,
20241001,25027,S08000019,S37000005,Female,,5350,,223,,585,,550,,1416,,1483,,564,,370,,159,
20241001,25027,S08000019,S37000005,All,d,10524,,456,,1220,,1185,,2732,,2946,,1095,,655,,235,
20241001,25031,S08000019,S37000005,Male,,3371,,139,,394,,386,,856,,1011,,349,,197,,39,
20241001,25031,S08000019,S37000005,Female,,3474,,126,,353,,364,,886,,1062,,352,,245,,86,
20241001,25031,S08000019,S37000005,All,d,6845,,265,,747,,750,,1742,,2073,,701,,442,,125,
20241001,25046,S08000019,S37000005,Male,,6453,,277,,740,,710,,1632,,1776,,740,,468,,110,
20241001,25046,S08000019,S37000005,Female,,6863,,277,,685,,743,,1675,,1873,,840,,594,,176,
20241001,25046,S08000019,S37000005,All,d,13316,,554,,1425,,1453,,3307,,3649,,1580,,1062,,286,
20241001,25051,S08000019,S37000005,Male,,1454,,65,,180,,178,,272,,440,,177,,108,,34,
20241001,25051,S08000019,S37000005,Female,,1534,,37,,168,,174,,311,,489,,156,,147,,52,
20241001,25051,S08000019,S37000005,All,d,2988,,102,,348,,352,,583,,929,,333,,255,,86,
20241001,25065,S08000019,S37000005,Male,,1237,,50,,140,,123,,258,,385,,143,,109,,29,
20241001,25065,S08000019,S37000005,Female,,1263,,38,,124,,145,,258,,389,,147,,123,,39,
