PracticeCode,Sex,AgeGroup,Count
33057,Male,Ages0to4,51.0
33057,Female,Ages0to4,66.0
33057,All,Ages0to4,117.0
33061,Male,Ages0to4,7.0
33061,Female,Ages0to4,6.0
33061,All,Ages0to4,13.0
33081,Male,Ages0to4,46.0
33081,Female,Ages0to4,43.0
33081,All,Ages0to4,89.0
38012,Male,Ages0to4,237.0
38012,Female,Ages0to4,203.0
38012,All,Ages0to4,440.0
38027,Male,Ages0to4,43.0
38027,Female,Ages0to4,42.0
38027,All,Ages0to4,85.0
38051,Male,Ages0to4,23.0
38051,Female,Ages0to4,24.0
38051,All,Ages0to4,47.0
38084,Male,Ages0to4,4.0
38084,Female,Ages0to4,3.0
38084,All,Ages0to4,7.0
38205,Male,Ages0to4,93.0
38205,Female,Ages0to4,64.0
38205,All,Ages0to4,157.0
38210,Male,Ages0to4,55.0
38210,Female,Ages0to4,42.0
38210,All,Ages0to4,97.0
38239,Male,Ages0to4,30.0
38239,Female,Ages0to4,22.0
38239,All,Ages0to4,52.0
39015,Male,Ages0to4,13.0
39015,Female,Ages0to4,13.0
39015,All,Ages0to4,26.0
39020,Male,Ages0to4,26.0
39020,Female,Ages0to4,18.0
39020,All,Ages0to4,44.0
39034,Male,Ages0to4,21.0
39034,Female,Ages0to4,24.0
39034,All,Ages0to4,45.0
39049,Male,Ages0to4,63.0
39049,Female,Ages0to4,62.0
39049,All,Ages0to4,125.0
39068,Male,Ages0to4,45.0
39068,Female,Ages0to4,22.0
39068,All,Ages0to4,67.0
39072,Male,Ages0to4,58.0
39072,Female,Ages0to4,46.0
39072,All,Ages0to4,104.0
39087,Male,Ages0to4,105.0
39087,Female,Ages0to4,86.0
39087,All,Ages0to4,191.0
39091,Male,Ages0to4,164.0
39091,Female,Ages0to4,164.0
39091,All,Ages0to4,328.0
39161,Male,Ages0to4,12.0
39161,Female,Ages0to4,8.0
39161,All,Ages0to4,20.0
40008,Male,Ages0to4,111.0
40008,Female,Ages0to4,96.0
40008,All,Ages0to4,207.0
40012,Male,Ages0to4,82.0
40012,Female,Ages0to4,107.0
40012,All,Ages0to4,189.0
40027,Male,Ages0to4,167.0
40027,Female,Ages0to4,169.0
40027,All,Ages0to4,336.0
40031,Male,Ages0to4,36.0
40031,Female,Ages0to4,29.0
40031,All,Ages0to4,65.0
40046,Male,Ages0to4,201.0
40046,Female,Ages0to4,166.0
40046,All,Ages0to4,367.0
40051,Male,Ages0to4,151.0
40051,Female,Ages0to4,140.0
40051,All,Ages0to4,291.0
40065,Male,Ages0to4,108.0
40065,Female,Ages0to4,96.0
40065,All,Ages0to4,204.0
40070,Male,Ages0to4,61.0
40070,Female,Ages0to4,50.0
40070,All,Ages0to4,111.0
40084,Male,Ages0to4,42.0
40084,Female,Ages0to4,58.0
40084,All,Ages0to4,100.0
40101,Male,Ages0to4,186.0
40101,Female,Ages0to4,191.0
40101,All,Ages0to4,377.0
40121,Male,Ages0to4,173.0
40121,Female,Ages0to4,134.0
40121,All,Ages0to4,307.0
40140,Male,Ages0to4,161.0
40140,Female,Ages0to4,168.0
40140,All,Ages0to4,329.0
40154,Male,Ages0to4,108.0
40154,Female,Ages0to4,81.0
40154,All,Ages0to4,189.0
40173,Male,Ages0to4,183.0
40173,Female,Ages0to4,183.0
40173,All,Ages0to4,366.0
40188,Male,Ages0to4,36.0
40188,Female,Ages0to4,32.0
40188,All,Ages0to4,68.0
40192,Male,Ages0to4,47.0
40192,Female,Ages0to4,27.0
40192,All,Ages0to4,74.0
40224,Male,Ages0to4,207.0
40224,Female,Ages0to4,236.0
40224,All,Ages0to4,443.0
40262,Male,Ages0to4,143.0
40262,Female,Ages0to4,119.0
40262,All,Ages0to4,262.0
40277,Male,Ages0to4,64.0
40277,Female,Ages0to4,48.0
40277,All,Ages0to4,112.0
40281,Male,Ages0to4,38.0
40281,Female,Ages0to4,41.0
40281,All,Ages0to4,79.0
40296,Male,Ages0to4,23.0
40296,Female,Ages0to4,14.0
40296,All,Ages0to4,37.0
40328,Male,Ages0to4,37.0
40328,Female,Ages0to4,39.0
40328,All,Ages0to4,76.0
40332,Male,Ages0to4,159.0
40332,Female,Ages0to4,152.0
40332,All,Ages0to4,311.0
40351,Male,Ages0to4,111.0
40351,Female,Ages0to4,97.0
40351,All,Ages0to4,208.0
40385,Male,Ages0to4,129.0
40385,Female,Ages0to4,97.0
40385,All,Ages0to4,226.0
40390,Male,Ages0to4,35.0
40390,Female,Ages0to4,38.0
40390,All,Ages0to4,73.0
40417,Male,Ages0to4,34.0
40417,Female,Ages0to4,37.0
40417,All,Ages0to4,71.0
40421,Male,Ages0to4,63.0
40421,Female,Ages0to4,63.0
40421,All,Ages0to4,126.0
40436,Male,Ages0to4,131.0
40436,Female,Ages0to4,125.0
40436,All,Ages0to4,256.0
40455,Male,Ages0to4,65.0
40455,Female,Ages0to4,80.0
40455,All,Ages0to4,145.0
40460,Male,Ages0to4,40.0
40460,Female,Ages0to4,32.0
40460,All,Ages0to4,72.0
40493,Male,Ages0to4,46.0
40493,Female,Ages0to4,44.0
40493,All,Ages0to4,90.0
40525,Male,Ages0to4,98.0
40525,Female,Ages0to4,119.0
40525,All,Ages0to4,217.0
40544,Male,Ages0to4,78.0
40544,Female,Ages0to4,74.0
40544,All,Ages0to4,152.0
40559,Male,Ages0to4,72.0
40559,Female,Ages0to4,73.0
40559,All,Ages0to4,145.0
40563,Male,Ages0to4,42.0
40563,Female,Ages0to4,32.0
40563,All,Ages0to4,74.0
40582,Male,Ages0to4,111.0
40582,Female,Ages0to4,97.0
40582,All,Ages0to4,208.0
40629,Male,Ages0to4,93.0
40629,Female,Ages0to4,66.0
40629,All,Ages0to4,159.0
40667,Male,Ages0to4,
40667,Female,Ages0to4,
40667,All,Ages0to4,
40691,Male,Ages0to4,164.0
40691,Female,Ages0to4,155.0
40691,All,Ages0to4,319.0
40703,Male,Ages0to4,69.0
40703,Female,Ages0to4,50.0
40703,All,Ages0to4,119.0
40718,Male,Ages0to4,147.0
40718,Female,Ages0to4,127.0
40718,All,Ages0to4,274.0
40722,Male,Ages0to4,110.0
40722,Female,Ages0to4,88.0
40722,All,Ages0to4,198.0
40741,Male,Ages0to4,175.0
40741,Female,Ages0to4,174.0
40741,All,Ages0to4,349.0
40761,Male,Ages0to4,340.0
40761,Female,Ages0to4,325.0
40761,All,Ages0to4,665.0
43011,Male,Ages0to4,112.0
43011,Female,Ages0to4,131.0
43011,All,Ages0to4,243.0
43030,Male,Ages0to4,279.0
43030,Female,Ages0to4,216.0
43030,All,Ages0to4,495.0
43044,Male,Ages0to4,158.0
43044,Female,Ages0to4,148.0
43044,All,Ages0to4,306.0
43059,Male,Ages0to4,199.0
43059,Female,Ages0to4,192.0
43059,All,Ages0to4,391.0
43063,Male,Ages0to4,48.0
43063,Female,Ages0to4,61.0
43063,All,Ages0to4,109.0
43082,Male,Ages0to4,43.0
43082,Female,Ages0to4,18.0
43082,All,Ages0to4,61.0
43097,Male,Ages0to4,64.0
43097,Female,Ages0to4,71.0
43097,All,Ages0to4,135.0
43100,Male,Ages0to4,121.0
43100,Female,Ages0to4,117.0
43100,All,Ages0to4,238.0
43114,Male,Ages0to4,193.0
43114,Female,Ages0to4,217.0
43114,All,Ages0to4,410.0
43129,Male,Ages0to4,82.0
43129,Female,Ages0to4,75.0
43129,All,Ages0to4,157.0
43133,Male,Ages0to4,124.0
43133,Female,Ages0to4,116.0
43133,All,Ages0to4,240.0
43167,Male,Ages0to4,98.0
43167,Female,Ages0to4,97.0
43167,All,Ages0to4,195.0
43171,Male,Ages0to4,219.0
43171,Female,Ages0to4,177.0
43171,All,Ages0to4,396.0
43186,Male,Ages0to4,52.0
43186,Female,Ages0to4,55.0
43186,All,Ages0to4,107.0
43191,Male,Ages0to4,49.0
43191,Female,Ages0to4,47.0
43191,All,Ages0to4,96.0
43203,Male,Ages0to4,83.0
43203,Female,Ages0to4,64.0
43203,All,Ages0to4,147.0
43218,Male,Ages0to4,111.0
43218,Female,Ages0to4,106.0
43218,All,Ages0to4,217.0
43222,Male,Ages0to4,134.0
43222,Female,Ages0to4,147.0
43222,All,Ages0to4,281.0
43237,Male,Ages0to4,122.0
43237,Female,Ages0to4,97.0
43237,All,Ages0to4,219.0
43256,Male,Ages0to4,78.0
43256,Female,Ages0to4,90.0
43256,All,Ages0to4,168.0
43261,Male,Ages0to4,74.0
43261,Female,Ages0to4,71.0
43261,All,Ages0to4,145.0
43275,Male,Ages0to4,112.0
43275,Female,Ages0to4,98.0
43275,All,Ages0to4,210.0
43294,Male,Ages0to4,49.0
43294,Female,Ages0to4,54.0
43294,All,Ages0to4,103.0
43307,Male,Ages0to4,106.0
43307,Female,Ages0to4,83.0
43307,All,Ages0to4,189.0
43311,Male,Ages0to4,102.0
43311,Female,Ages0to4,92.0
43311,All,Ages0to4,194.0
43326,Male,Ages0to4,71.0
43326,Female,Ages0to4,74.0
43326,All,Ages0to4,145.0
43453,Male,Ages0to4,38.0
43453,Female,Ages0to4,40.0
43453,All,Ages0to4,78.0
43468,Male,Ages0to4,39.0
43468,Female,Ages0to4,19.0
43468,All,Ages0to4,58.0
43504,Male,Ages0to4,134.0
43504,Female,Ages0to4,135.0
43504,All,Ages0to4,269.0
43538,Male,Ages0to4,53.0
43538,Female,Ages0to4,28.0
43538,All,Ages0to4,81.0
43542,Male,Ages0to4,51.0
43542,Female,Ages0to4,52.0
43542,All,Ages0to4,103.0
43557,Male,Ages0to4,23.0
43557,Female,Ages0to4,21.0
43557,All,Ages0to4,44.0
43576,Male,Ages0to4,402.0
43576,Female,Ages0to4,429.0
43576,All,Ages0to4,831.0
43581,Male,Ages0to4,216.0
43581,Female,Ages0to4,168.0
43581,All,Ages0to4,384.0
46019,Male,Ages0to4,173.0
46019,Female,Ages0to4,150.0
46019,All,Ages0to4,323.0
46023,Male,Ages0to4,50.0
46023,Female,Ages0to4,51.0
46023,All,Ages0to4,101.0
46057,Male,Ages0to4,173.0
46057,Female,Ages0to4,150.0
46057,All,Ages0to4,323.0
46061,Male,Ages0to4,111.0
46061,Female,Ages0to4,106.0
46061,All,Ages0to4,217.0
46081,Male,Ages0to4,232.0
46081,Female,Ages0to4,220.0
46081,All,Ages0to4,452.0
46095,Male,Ages0to4,70.0
46095,Female,Ages0to4,58.0
46095,All,Ages0to4,128.0
46112,Male,Ages0to4,142.0
46112,Female,Ages0to4,113.0
46112,All,Ages0to4,255.0
46127,Male,Ages0to4,32.0
46127,Female,Ages0to4,26.0
46127,All,Ages0to4,58.0
46131,Male,Ages0to4,104.0
46131,Female,Ages0to4,110.0
46131,All,Ages0to4,214.0
46146,Male,Ages0to4,116.0
46146,Female,Ages0to4,118.0
46146,All,Ages0to4,234.0
46151,Male,Ages0to4,110.0
46151,Female,Ages0to4,93.0
46151,All,Ages0to4,203.0
46165,Male,Ages0to4,86.0
46165,Female,Ages0to4,79.0
46165,All,Ages0to4,165.0
46184,Male,Ages0to4,201.0
46184,Female,Ages0to4,190.0
46184,All,Ages0to4,391.0
46201,Male,Ages0to4,81.0
46201,Female,Ages0to4,55.0
46201,All,Ages0to4,136.0
46216,Male,Ages0to4,336.0
46216,Female,Ages0to4,294.0
46216,All,Ages0to4,630.0
46235,Male,Ages0to4,118.0
46235,Female,Ages0to4,105.0
46235,All,Ages0to4,223.0
46292,Male,Ages0to4,76.0
46292,Female,Ages0to4,69.0
46292,All,Ages0to4,145.0
46305,Male,Ages0to4,221.0
46305,Female,Ages0to4,224.0
46305,All,Ages0to4,445.0
46339,Male,Ages0to4,91.0
46339,Female,Ages0to4,103.0
46339,All,Ages0to4,194.0
46343,Male,Ages0to4,182.0
46343,Female,Ages0to4,184.0
46343,All,Ages0to4,366.0
46381,Male,Ages0to4,41.0
46381,Female,Ages0to4,42.0
46381,All,Ages0to4,83.0
46396,Male,Ages0to4,17.0
46396,Female,Ages0to4,15.0
46396,All,Ages0to4,32.0
46428,Male,Ages0to4,88.0
46428,Female,Ages0to4,82.0
46428,All,Ages0to4,170.0
46447,Male,Ages0to4,35.0
46447,Female,Ages0to4,32.0
46447,All,Ages0to4,67.0
46451,Male,Ages0to4,251.0
46451,Female,Ages0to4,255.0
46451,All,Ages0to4,506.0
46471,Male,Ages0to4,64.0
46471,Female,Ages0to4,56.0
46471,All,Ages0to4,120.0
46521,Male,Ages0to4,142.0
46521,Female,Ages0to4,132.0
46521,All,Ages0to4,274.0
46555,Male,Ages0to4,38.0
46555,Female,Ages0to4,48.0
46555,All,Ages0to4,86.0
46560,Male,Ages0to4,71.0
46560,Female,Ages0to4,58.0
46560,All,Ages0to4,129.0
46574,Male,Ages0to4,13.0
46574,Female,Ages0to4,16.0
46574,All,Ages0to4,29.0
46606,Male,Ages0to4,75.0
46606,Female,Ages0to4,51.0
46606,All,Ages0to4,126.0
46611,Male,Ages0to4,39.0
46611,Female,Ages0to4,47.0
46611,All,Ages0to4,86.0
46625,Male,Ages0to4,146.0
46625,Female,Ages0to4,154.0
46625,All,Ages0to4,300.0
46630,Male,Ages0to4,170.0
46630,Female,Ages0to4,202.0
46630,All,Ages0to4,372.0
49041,Male,Ages0to4,243.0
49041,Female,Ages0to4,222.0
49041,All,Ages0to4,465.0
49074,Male,Ages0to4,110.0
49074,Female,Ages0to4,112.0
49074,All,Ages0to4,222.0
49093,Male,Ages0to4,39.0
49093,Female,Ages0to4,38.0
49093,All,Ages0to4,77.0
49106,Male,Ages0to4,112.0
49106,Female,Ages0to4,101.0
49106,All,Ages0to4,213.0
49130,Male,Ages0to4,55.0
49130,Female,Ages0to4,46.0
49130,All,Ages0to4,101.0
49144,Male,Ages0to4,187.0
49144,Female,Ages0to4,164.0
49144,All,Ages0to4,351.0
49159,Male,Ages0to4,159.0
49159,Female,Ages0to4,153.0
49159,All,Ages0to4,312.0
49178,Male,Ages0to4,148.0
49178,Female,Ages0to4,161.0
49178,All,Ages0to4,309.0
49197,Male,Ages0to4,58.0
49197,Female,Ages0to4,56.0
49197,All,Ages0to4,114.0
49200,Male,Ages0to4,77.0
49200,Female,Ages0to4,93.0
49200,All,Ages0to4,170.0
49214,Male,Ages0to4,206.0
49214,Female,Ages0to4,190.0
49214,All,Ages0to4,396.0
49248,Male,Ages0to4,213.0
49248,Female,Ages0to4,207.0
49248,All,Ages0to4,420.0
49267,Male,Ages0to4,100.0
49267,Female,Ages0to4,84.0
49267,All,Ages0to4,184.0
49271,Male,Ages0to4,86.0
49271,Female,Ages0to4,97.0
49271,All,Ages0to4,183.0
49286,Male,Ages0to4,67.0
49286,Female,Ages0to4,44.0
49286,All,Ages0to4,111.0
49318,Male,Ages0to4,61.0
49318,Female,Ages0to4,50.0
49318,All,Ages0to4,111.0
49337,Male,Ages0to4,393.0
49337,Female,Ages0to4,367.0
49337,All,Ages0to4,760.0
49375,Male,Ages0to4,82.0
49375,Female,Ages0to4,64.0
49375,All,Ages0to4,146.0
49445,Male,Ages0to4,110.0
49445,Female,Ages0to4,87.0
49445,All,Ages0to4,197.0
49464,Male,Ages0to4,43.0
49464,Female,Ages0to4,43.0
49464,All,Ages0to4,86.0
49553,Male,Ages0to4,134.0
49553,Female,Ages0to4,132.0
49553,All,Ages0to4,266.0
49568,Male,Ages0to4,115.0
49568,Female,Ages0to4,130.0
49568,All,Ages0to4,245.0
49604,Male,Ages0to4,112.0
49604,Female,Ages0to4,94.0
49604,All,Ages0to4,206.0
49619,Male,Ages0to4,66.0
49619,Female,Ages0to4,53.0
49619,All,Ages0to4,119.0
49623,Male,Ages0to4,143.0
49623,Female,Ages0to4,128.0
49623,All,Ages0to4,271.0
49638,Male,Ages0to4,182.0
49638,Female,Ages0to4,165.0
49638,All,Ages0to4,347.0
49676,Male,Ages0to4,88.0
49676,Female,Ages0to4,85.0
49676,All,Ages0to4,173.0
49681,Male,Ages0to4,190.0
49681,Female,Ages0to4,180.0
49681,All,Ages0to4,370.0
49712,Male,Ages0to4,29.0
49712,Female,Ages0to4,22.0
49712,All,Ages0to4,51.0
49751,Male,Ages0to4,313.0
49751,Female,Ages0to4,257.0
49751,All,Ages0to4,570.0
49765,Male,Ages0to4,234.0
49765,Female,Ages0to4,205.0
49765,All,Ages0to4,439.0
49770,Male,Ages0to4,124.0
49770,Female,Ages0to4,112.0
49770,All,Ages0to4,236.0
49784,Male,Ages0to4,141.0
49784,Female,Ages0to4,138.0
49784,All,Ages0to4,279.0
49801,Male,Ages0to4,84.0
49801,Female,Ages0to4,88.0
49801,All,Ages0to4,172.0
52005,Male,Ages0to4,186.0
52005,Female,Ages0to4,213.0
52005,All,Ages0to4,399.0
52024,Male,Ages0to4,116.0
52024,Female,Ages0to4,104.0
52024,All,Ages0to4,220.0
52039,Male,Ages0to4,158.0
52039,Female,Ages0to4,145.0
52039,All,Ages0to4,303.0
52043,Male,Ages0to4,123.0
52043,Female,Ages0to4,146.0
52043,All,Ages0to4,269.0
52058,Male,Ages0to4,125.0
52058,Female,Ages0to4,93.0
52058,All,Ages0to4,218.0
52062,Male,Ages0to4,98.0
52062,Female,Ages0to4,92.0
52062,All,Ages0to4,190.0
52096,Male,Ages0to4,108.0
52096,Female,Ages0to4,106.0
52096,All,Ages0to4,214.0
52109,Male,Ages0to4,43.0
52109,Female,Ages0to4,34.0
52109,All,Ages0to4,77.0
52128,Male,Ages0to4,258.0
52128,Female,Ages0to4,221.0
52128,All,Ages0to4,479.0
52147,Male,Ages0to4,61.0
52147,Female,Ages0to4,65.0
52147,All,Ages0to4,126.0
52151,Male,Ages0to4,85.0
52151,Female,Ages0to4,71.0
52151,All,Ages0to4,156.0
52185,Male,Ages0to4,75.0
52185,Female,Ages0to4,73.0
52185,All,Ages0to4,148.0
52202,Male,Ages0to4,75.0
52202,Female,Ages0to4,65.0
52202,All,Ages0to4,140.0
52217,Male,Ages0to4,17.0
52217,Female,Ages0to4,24.0
52217,All,Ages0to4,41.0
52221,Male,Ages0to4,178.0
52221,Female,Ages0to4,171.0
52221,All,Ages0to4,349.0
52241,Male,Ages0to4,160.0
52241,Female,Ages0to4,157.0
52241,All,Ages0to4,317.0
52255,Male,Ages0to4,280.0
52255,Female,Ages0to4,234.0
52255,All,Ages0to4,514.0
52260,Male,Ages0to4,38.0
52260,Female,Ages0to4,28.0
52260,All,Ages0to4,66.0
52293,Male,Ages0to4,154.0
52293,Female,Ages0to4,117.0
52293,All,Ages0to4,271.0
52330,Male,Ages0to4,76.0
52330,Female,Ages0to4,92.0
52330,All,Ages0to4,168.0
52344,Male,Ages0to4,155.0
52344,Female,Ages0to4,161.0
52344,All,Ages0to4,316.0
52359,Male,Ages0to4,170.0
52359,Female,Ages0to4,143.0
52359,All,Ages0to4,313.0
52400,Male,Ages0to4,129.0
52400,Female,Ages0to4,138.0
52400,All,Ages0to4,267.0
52414,Male,Ages0to4,98.0
52414,Female,Ages0to4,85.0
52414,All,Ages0to4,183.0
52429,Male,Ages0to4,210.0
52429,Female,Ages0to4,218.0
52429,All,Ages0to4,428.0
52433,Male,Ages0to4,90.0
52433,Female,Ages0to4,71.0
52433,All,Ages0to4,161.0
55003,Male,Ages0to4,147.0
55003,Female,Ages0to4,107.0
55003,All,Ages0to4,254.0
55041,Male,Ages0to4,258.0
55041,Female,Ages0to4,268.0
55041,All,Ages0to4,526.0
55075,Male,Ages0to4,7.0
55075,Female,Ages0to4,4.0
55075,All,Ages0to4,11.0
55080,Male,Ages0to4,37.0
55080,Female,Ages0to4,35.0
55080,All,Ages0to4,72.0
55145,Male,Ages0to4,64.0
55145,Female,Ages0to4,65.0
55145,All,Ages0to4,129.0
55183,Male,Ages0to4,15.0
55183,Female,Ages0to4,10.0
55183,All,Ages0to4,25.0
55201,Male,Ages0to4,42.0
55201,Female,Ages0to4,49.0
55201,All,Ages0to4,91.0
55220,Male,Ages0to4,35.0
55220,Female,Ages0to4,27.0
55220,All,Ages0to4,62.0
55249,Male,Ages0to4,18.0
55249,Female,Ages0to4,18.0
55249,All,Ages0to4,36.0
55253,Male,Ages0to4,11.0
55253,Female,Ages0to4,11.0
55253,All,Ages0to4,22.0
55272,Male,Ages0to4,8.0
55272,Female,Ages0to4,6.0
55272,All,Ages0to4,14.0
55287,Male,Ages0to4,39.0
55287,Female,Ages0to4,28.0
55287,All,Ages0to4,67.0
55291,Male,Ages0to4,23.0
55291,Female,Ages0to4,21.0
55291,All,Ages0to4,44.0
55304,Male,Ages0to4,15.0
55304,Female,Ages0to4,10.0
55304,All,Ages0to4,25.0
55323,Male,Ages0to4,280.0
55323,Female,Ages0to4,272.0
55323,All,Ages0to4,552.0
55338,Male,Ages0to4,276.0
55338,Female,Ages0to4,269.0
55338,All,Ages0to4,545.0
55342,Male,Ages0to4,5.0
55342,Female,Ages0to4,1.0
55342,All,Ages0to4,6.0
55357,Male,Ages0to4,14.0
55357,Female,Ages0to4,26.0
55357,All,Ages0to4,40.0
55376,Male,Ages0to4,246.0
55376,Female,Ages0to4,212.0
55376,All,Ages0to4,458.0
55381,Male,Ages0to4,107.0
55381,Female,Ages0to4,101.0
55381,All,Ages0to4,208.0
55395,Male,Ages0to4,15.0
55395,Female,Ages0to4,14.0
55395,All,Ages0to4,29.0
55408,Male,Ages0to4,89.0
55408,Female,Ages0to4,85.0
55408,All,Ages0to4,174.0
55412,Male,Ages0to4,82.0
55412,Female,Ages0to4,66.0
55412,All,Ages0to4,148.0
55427,Male,Ages0to4,55.0
55427,Female,Ages0to4,78.0
55427,All,Ages0to4,133.0
55431,Male,Ages0to4,109.0
55431,Female,Ages0to4,94.0
55431,All,Ages0to4,203.0
55446,Male,Ages0to4,9.0
55446,Female,Ages0to4,2.0
55446,All,Ages0to4,11.0
55451,Male,Ages0to4,42.0
55451,Female,Ages0to4,34.0
55451,All,Ages0to4,76.0
55521,Male,Ages0to4,17.0
55521,Female,Ages0to4,3.0
55521,All,Ages0to4,20.0
55535,Male,Ages0to4,23.0
55535,Female,Ages0to4,19.0
55535,All,Ages0to4,42.0
55554,Male,Ages0to4,4.0
55554,Female,Ages0to4,5.0
55554,All,Ages0to4,9.0
55569,Male,Ages0to4,37.0
55569,Female,Ages0to4,52.0
55569,All,Ages0to4,89.0
55573,Male,Ages0to4,92.0
55573,Female,Ages0to4,97.0
55573,All,Ages0to4,189.0
55605,Male,Ages0to4,79.0
55605,Female,Ages0to4,79.0
55605,All,Ages0to4,158.0
55610,Male,Ages0to4,110.0
55610,Female,Ages0to4,91.0
55610,All,Ages0to4,201.0
55624,Male,Ages0to4,103.0
55624,Female,Ages0to4,97.0
55624,All,Ages0to4,200.0
55639,Male,Ages0to4,14.0
55639,Female,Ages0to4,11.0
55639,All,Ages0to4,25.0
55677,Male,Ages0to4,3.0
55677,Female,Ages0to4,2.0
55677,All,Ages0to4,5.0
55696,Male,Ages0to4,71.0
55696,Female,Ages0to4,84.0
55696,All,Ages0to4,155.0
55709,Male,Ages0to4,123.0
55709,Female,Ages0to4,121.0
55709,All,Ages0to4,244.0
55728,Male,Ages0to4,61.0
55728,Female,Ages0to4,26.0
55728,All,Ages0to4,87.0
55732,Male,Ages0to4,18.0
55732,Female,Ages0to4,19.0
55732,All,Ages0to4,37.0
55747,Male,Ages0to4,13.0
55747,Female,Ages0to4,14.0
55747,All,Ages0to4,27.0
55751,Male,Ages0to4,161.0
55751,Female,Ages0to4,135.0
55751,All,Ages0to4,296.0
55766,Male,Ages0to4,155.0
55766,Female,Ages0to4,148.0
55766,All,Ages0to4,303.0
55817,Male,Ages0to4,207.0
55817,Female,Ages0to4,172.0
55817,All,Ages0to4,379.0
55836,Male,Ages0to4,153.0
55836,Female,Ages0to4,158.0
55836,All,Ages0to4,311.0
55841,Male,Ages0to4,204.0
55841,Female,Ages0to4,203.0
55841,All,Ages0to4,407.0
55860,Male,Ages0to4,80.0
55860,Female,Ages0to4,68.0
55860,All,Ages0to4,148.0
55874,Male,Ages0to4,102.0
55874,Female,Ages0to4,95.0
55874,All,Ages0to4,197.0
55889,Male,Ages0to4,235.0
55889,Female,Ages0to4,210.0
55889,All,Ages0to4,445.0
55893,Male,Ages0to4,121.0
55893,Female,Ages0to4,112.0
55893,All,Ages0to4,233.0
55911,Male,Ages0to4,98.0
55911,Female,Ages0to4,101.0
55911,All,Ages0to4,199.0
55925,Male,Ages0to4,83.0
55925,Female,Ages0to4,111.0
55925,All,Ages0to4,194.0
55930,Male,Ages0to4,48.0
55930,Female,Ages0to4,49.0
55930,All,Ages0to4,97.0
55944,Male,Ages0to4,5.0
55944,Female,Ages0to4,5.0
55944,All,Ages0to4,10.0
56006,Male,Ages0to4,221.0
56006,Female,Ages0to4,224.0
56006,All,Ages0to4,445.0
56011,Male,Ages0to4,77.0
56011,Female,Ages0to4,60.0
56011,All,Ages0to4,137.0
56025,Male,Ages0to4,28.0
56025,Female,Ages0to4,17.0
56025,All,Ages0to4,45.0
56030,Male,Ages0to4,29.0
56030,Female,Ages0to4,25.0
56030,All,Ages0to4,54.0
56523,Male,Ages0to4,47.0
56523,Female,Ages0to4,44.0
56523,All,Ages0to4,91.0
56538,Male,Ages0to4,15.0
56538,Female,Ages0to4,18.0
56538,All,Ages0to4,33.0
56576,Male,Ages0to4,29.0
56576,Female,Ages0to4,32.0
56576,All,Ages0to4,61.0
60054,Male,Ages0to4,381.0
60054,Female,Ages0to4,337.0
60054,All,Ages0to4,718.0
60073,Male,Ages0to4,125.0
60073,Female,Ages0to4,111.0
60073,All,Ages0to4,236.0
60088,Male,Ages0to4,145.0
60088,Female,Ages0to4,138.0
60088,All,Ages0to4,283.0
60092,Male,Ages0to4,362.0
60092,Female,Ages0to4,348.0
60092,All,Ages0to4,710.0
60105,Male,Ages0to4,54.0
60105,Female,Ages0to4,73.0
60105,All,Ages0to4,127.0
60110,Male,Ages0to4,104.0
60110,Female,Ages0to4,97.0
60110,All,Ages0to4,201.0
60124,Male,Ages0to4,190.0
60124,Female,Ages0to4,206.0
60124,All,Ages0to4,396.0
60139,Male,Ages0to4,108.0
60139,Female,Ages0to4,91.0
60139,All,Ages0to4,199.0
60143,Male,Ages0to4,283.0
60143,Female,Ages0to4,239.0
60143,All,Ages0to4,522.0
60158,Male,Ages0to4,27.0
60158,Female,Ages0to4,24.0
60158,All,Ages0to4,51.0
60177,Male,Ages0to4,330.0
60177,Female,Ages0to4,288.0
60177,All,Ages0to4,618.0
60181,Male,Ages0to4,72.0
60181,Female,Ages0to4,70.0
60181,All,Ages0to4,142.0
60196,Male,Ages0to4,82.0
60196,Female,Ages0to4,62.0
60196,All,Ages0to4,144.0
60209,Male,Ages0to4,188.0
60209,Female,Ages0to4,212.0
60209,All,Ages0to4,400.0
60213,Male,Ages0to4,330.0
60213,Female,Ages0to4,322.0
60213,All,Ages0to4,652.0
60228,Male,Ages0to4,150.0
60228,Female,Ages0to4,124.0
60228,All,Ages0to4,274.0
61061,Male,Ages0to4,218.0
61061,Female,Ages0to4,257.0
61061,All,Ages0to4,475.0
61131,Male,Ages0to4,159.0
61131,Female,Ages0to4,155.0
61131,All,Ages0to4,314.0
61151,Male,Ages0to4,148.0
61151,Female,Ages0to4,138.0
61151,All,Ages0to4,286.0
61216,Male,Ages0to4,50.0
61216,Female,Ages0to4,62.0
61216,All,Ages0to4,112.0
61240,Male,Ages0to4,142.0
61240,Female,Ages0to4,178.0
61240,All,Ages0to4,320.0
61324,Male,Ages0to4,110.0
61324,Female,Ages0to4,82.0
61324,All,Ages0to4,192.0
61339,Male,Ages0to4,410.0
61339,Female,Ages0to4,400.0
61339,All,Ages0to4,810.0
61343,Male,Ages0to4,225.0
61343,Female,Ages0to4,179.0
61343,All,Ages0to4,404.0
61358,Male,Ages0to4,263.0
61358,Female,Ages0to4,255.0
61358,All,Ages0to4,518.0
61377,Male,Ages0to4,100.0
61377,Female,Ages0to4,105.0
